arm_id,model_id,feature_family,outer_fold,config_id,mean_inner_rmse,worst_inner_rmse,complexity_rank
C011,extra_trees,metadata_only,O6,ET_E10,0.5269701597008457,0.6650414138863838,10.0
C011,extra_trees,weather_only,O1,ET_E10,0.42444894874276723,0.4565198925087449,10.0
C011,extra_trees,weather_only,O2,ET_E02,0.42573956699206855,0.47417457134451746,2.0
C011,extra_trees,weather_only,O3,ET_E02,0.3899770621638414,0.4126722124696532,2.0
C011,extra_trees,weather_only,O4,ET_E02,0.4200889156372858,0.480707477582368,2.0
C011,extra_trees,weather_only,O5,ET_E03,0.4244082340888655,0.48031809919530255,3.0
C011,extra_trees,weather_only,O6,ET_E10,0.5020079301954076,0.5999632033422565,10.0
C011,hist_gradient_boosting,full,O1,HGB_E06,0.43722442392526034,0.4755129620073563,6.0
C011,hist_gradient_boosting,full,O2,HGB_E01,0.45006093667918523,0.5120815786309958,1.0
C011,hist_gradient_boosting,full,O3,HGB_E01,0.4015492335024479,0.43799076033479784,1.0
C011,hist_gradient_boosting,full,O4,HGB_E07,0.4271573238137362,0.4841887796211454,7.0
C011,hist_gradient_boosting,full,O5,HGB_E01,0.42342685777109246,0.47946982849137637,1.0
C011,hist_gradient_boosting,full,O6,HGB_E05,0.5037693154507016,0.5996042100179694,5.0
C011,hist_gradient_boosting,metadata_only,O1,HGB_E01,0.4493250100637202,0.5092128534844753,1.0
C011,hist_gradient_boosting,metadata_only,O2,HGB_E02,0.4472981764049533,0.5050532405505727,2.0
C011,hist_gradient_boosting,metadata_only,O3,HGB_E07,0.40684999849783793,0.4453938062218959,7.0
C011,hist_gradient_boosting,metadata_only,O4,HGB_E07,0.4407040003721306,0.49300948804434186,7.0
C011,hist_gradient_boosting,metadata_only,O5,HGB_E05,0.4331925906364326,0.493009488043393,5.0
C011,hist_gradient_boosting,metadata_only,O6,HGB_E05,0.526970159733083,0.6650414141546936,5.0
C011,hist_gradient_boosting,weather_only,O1,HGB_E12,0.4393382240620791,0.4822098740856227,12.0
C011,hist_gradient_boosting,weather_only,O2,HGB_E01,0.45090945995397474,0.5108727615081768,1.0
C011,hist_gradient_boosting,weather_only,O3,HGB_E01,0.4031598062085489,0.4373304848262991,1.0
C011,hist_gradient_boosting,weather_only,O4,HGB_E07,0.426805441913266,0.4839682531400226,7.0
C011,hist_gradient_boosting,weather_only,O5,HGB_E01,0.425021320781312,0.47775317893633656,1.0
C011,hist_gradient_boosting,weather_only,O6,HGB_E07,0.5063212345301935,0.6073837434702536,7.0
C011,lightgbm,full,O1,LGB_E02,0.4405786152699112,0.49065802825119803,2.0
C011,lightgbm,full,O2,LGB_E06,0.44899305138673834,0.49719129115773925,6.0
C011,lightgbm,full,O3,LGB_E01,0.4031577552241032,0.421876048828304,1.0
C011,lightgbm,full,O4,LGB_E01,0.42549989375106617,0.4846601414776406,1.0
C011,lightgbm,full,O5,LGB_E04,0.4219359882019274,0.47930899013750927,4.0
C011,lightgbm,full,O6,LGB_E05,0.4996655200522802,0.6023979766104876,5.0
C011,lightgbm,metadata_only,O1,LGB_E09,0.4493250098815764,0.5092128528691039,9.0
C011,lightgbm,metadata_only,O2,LGB_E04,0.4472981760113722,0.5050532401969222,4.0
C011,lightgbm,metadata_only,O3,LGB_E04,0.40684999829389906,0.44539380592399214,4.0
C011,lightgbm,metadata_only,O4,LGB_E04,0.4407040002979537,0.4930094879253663,4.0
C011,lightgbm,metadata_only,O5,LGB_E04,0.43319259042695685,0.4930094879253663,4.0
C011,lightgbm,metadata_only,O6,LGB_E04,0.5269701597590445,0.6650414150407657,4.0
C011,lightgbm,weather_only,O1,LGB_E08,0.4408523078603986,0.49447335441633056,8.0
C011,lightgbm,weather_only,O2,LGB_E09,0.44849238280324677,0.5086745217243638,9.0
C011,lightgbm,weather_only,O3,LGB_E01,0.4021417072534683,0.4239683553039292,1.0
C011,lightgbm,weather_only,O4,LGB_E12,0.4256468281252266,0.480404443515634,12.0
C011,lightgbm,weather_only,O5,LGB_E02,0.42205543206719814,0.48072921070465807,2.0
C011,lightgbm,weather_only,O6,LGB_E05,0.5032613348513718,0.6049089808176845,5.0
C011,linear_shrinkage,full,O1,LIN_E01,0.42839550661750697,0.4666086461410605,1.0
C011,linear_shrinkage,full,O2,LIN_E01,0.440865097188605,0.4876158980994524,1.0
C011,linear_shrinkage,full,O3,LIN_E11,0.40572678314363336,0.4428887789945387,11.0
C011,linear_shrinkage,full,O4,LIN_E11,0.43851872015612675,0.4883705060508325,11.0
C011,linear_shrinkage,full,O5,LIN_E12,0.43319259065803867,0.4930094882905343,12.0
C011,linear_shrinkage,full,O6,LIN_E04,0.5204052091455861,0.6446550628558043,4.0
C011,linear_shrinkage,metadata_only,O1,LIN_E01,0.44932501004953945,0.5092128533759293,1.0
C011,linear_shrinkage,metadata_only,O2,LIN_E06,0.447298176508256,0.5050532409612714,6.0
C011,linear_shrinkage,metadata_only,O3,LIN_E01,0.4068499984404848,0.4453938058601783,1.0
C011,linear_shrinkage,metadata_only,O4,LIN_E01,0.4407040003028911,0.49300948829053354,1.0
C011,linear_shrinkage,metadata_only,O5,LIN_E01,0.4331925906580383,0.49300948829053354,1.0
C011,linear_shrinkage,metadata_only,O6,LIN_E01,0.5269701597008473,0.6650414138863885,1.0
C011,linear_shrinkage,weather_only,O1,LIN_E01,0.444107562697482,0.4888572176186616,1.0
C011,linear_shrinkage,weather_only,O2,LIN_E12,0.44739140373496333,0.5053329226413934,12.0
C011,linear_shrinkage,weather_only,O3,LIN_E11,0.40572678314363336,0.4428887789945387,11.0
C011,linear_shrinkage,weather_only,O4,LIN_E11,0.43851872015612675,0.4883705060508325,11.0
C011,linear_shrinkage,weather_only,O5,LIN_E12,0.43319259065803867,0.4930094882905343,12.0
C011,linear_shrinkage,weather_only,O6,LIN_E05,0.5226114125157127,0.6566053047611468,5.0
C100,catboost,full,O1,CAT_C03,0.4375330717587287,0.4885565833792889,3.0
C100,catboost,full,O2,CAT_C03,0.4295894993429667,0.4871327140120844,3.0
C100,catboost,full,O3,CAT_C03,0.38613207409765166,0.42343713662085775,3.0
C100,catboost,full,O4,CAT_C04,0.41692636118029763,0.4765037286779492,4.0
C100,catboost,full,O5,CAT_C03,0.41508232509781745,0.4737662351961344,3.0
C100,catboost,full,O6,CAT_C03,0.5041739519158147,0.6240353187301309,3.0
C100,catboost,metadata_only,O1,CAT_C04,0.4493250099438901,0.5092128532422849,4.0
C100,catboost,metadata_only,O2,CAT_C04,0.4472981764354995,0.505053240723947,4.0
C100,catboost,metadata_only,O3,CAT_C01,0.4068499984791834,0.4453938061524009,1.0
C100,catboost,metadata_only,O4,CAT_C01,0.4407040003883879,0.4930094881524258,1.0
C100,catboost,metadata_only,O5,CAT_C01,0.43319259062028165,0.4930094881524258,1.0
C100,catboost,metadata_only,O6,CAT_C03,0.5269701597847392,0.6650414143622516,3.0
C100,catboost,weather_only,O1,CAT_C04,0.43674604849259985,0.4870114229709571,4.0
C100,catboost,weather_only,O2,CAT_C03,0.4316271292944551,0.49046122846130635,3.0
C100,catboost,weather_only,O3,CAT_C03,0.38807954093294983,0.4240574559084782,3.0
C100,catboost,weather_only,O4,CAT_C03,0.4202329044370025,0.4768227940257388,3.0
C100,catboost,weather_only,O5,CAT_C03,0.4190802959244119,0.4768227940257388,3.0
C100,catboost,weather_only,O6,CAT_C01,0.508125741739693,0.6252663222276541,1.0
C100,extra_trees,full,O1,ET_C01,0.4348106664976393,0.4870992130910456,1.0
C100,extra_trees,full,O2,ET_C02,0.42906400430849256,0.4868184850751432,2.0
C100,extra_trees,full,O3,ET_C02,0.39340365616138123,0.4239116796423491,2.0
C100,extra_trees,full,O4,ET_C02,0.4262264650057663,0.47493027474114036,2.0
C100,extra_trees,full,O5,ET_C02,0.4247972845626415,0.47493027474114036,2.0
C100,extra_trees,full,O6,ET_C02,0.5107830300938455,0.6377946772274212,2.0
C100,extra_trees,metadata_only,O1,ET_C01,0.44932501004953695,0.5092128533759249,1.0
C100,extra_trees,metadata_only,O2,ET_C03,0.44729817650825315,0.5050532409612755,3.0
C100,extra_trees,metadata_only,O3,ET_C01,0.4068499984404816,0.4453938058601741,1.0
C100,extra_trees,metadata_only,O4,ET_C01,0.44070400030288887,0.4930094882905317,1.0
C100,extra_trees,metadata_only,O5,ET_C03,0.43319259065803833,0.4930094882905319,3.0
C100,extra_trees,metadata_only,O6,ET_C04,0.5269701597008437,0.665041413886377,4.0
C100,extra_trees,weather_only,O1,ET_C02,0.43578189114140353,0.4895921682841719,2.0
C100,extra_trees,weather_only,O2,ET_C02,0.4306474228826684,0.48120301354628003,2.0
C100,extra_trees,weather_only,O3,ET_C04,0.3943027980423947,0.42956939845957653,4.0
C100,extra_trees,weather_only,O4,ET_C02,0.42508884469503677,0.4752037750176546,2.0
C100,extra_trees,weather_only,O5,ET_C04,0.4243121388132884,0.4782658297087285,4.0
C100,extra_trees,weather_only,O6,ET_C04,0.5130732630417868,0.6364469413546613,4.0
C100,hist_gradient_boosting,full,O1,HGB_C03,0.45045918857758743,0.49590619146840154,3.0
C100,hist_gradient_boosting,full,O2,HGB_C03,0.44685056126604783,0.4937943733167811,3.0
C100,hist_gradient_boosting,full,O3,HGB_C01,0.40244672441154034,0.4333956376681535,1.0
C100,hist_gradient_boosting,full,O4,HGB_C01,0.42836261188505653,0.48567446815263293,1.0
C100,hist_gradient_boosting,full,O5,HGB_C01,0.4251100369647114,0.48567446815263293,1.0
C100,hist_gradient_boosting,full,O6,HGB_C01,0.5097391956747693,0.6199052059645571,1.0
C100,hist_gradient_boosting,metadata_only,O1,HGB_C01,0.4493250100882102,0.5092128534769452,1.0
C100,hist_gradient_boosting,metadata_only,O2,HGB_C01,0.44729817641181757,0.5050532405852446,1.0
C100,hist_gradient_boosting,metadata_only,O3,HGB_C04,0.40684999850027775,0.44539380624606356,4.0
C100,hist_gradient_boosting,metadata_only,O4,HGB_C04,0.44070400037751517,0.4930094880271452,4.0
C100,hist_gradient_boosting,metadata_only,O5,HGB_C01,0.433192590656797,0.49300948806780925,1.0
C100,hist_gradient_boosting,metadata_only,O6,HGB_C01,0.5269701597425713,0.6650414141863702,1.0
C100,hist_gradient_boosting,weather_only,O1,HGB_C03,0.44927560152412555,0.5051831096352619,3.0
C100,hist_gradient_boosting,weather_only,O2,HGB_C04,0.4414164695605402,0.48292358852797235,4.0
C100,hist_gradient_boosting,weather_only,O3,HGB_C01,0.4019394321972069,0.42980923188027154,1.0
C100,hist_gradient_boosting,weather_only,O4,HGB_C01,0.42855573016180365,0.48842440105136936,1.0
C100,hist_gradient_boosting,weather_only,O5,HGB_C01,0.426694010322017,0.48842440105136936,1.0
C100,hist_gradient_boosting,weather_only,O6,HGB_C01,0.5112242763968239,0.6210243557781906,1.0
C100,lightgbm,full,O1,LGB_C01,0.4580247605629229,0.5121240411142297,1.0
C100,lightgbm,full,O2,LGB_C04,0.446205911791764,0.4997790161866258,4.0
C100,lightgbm,full,O3,LGB_C03,0.4005543266770302,0.4252037315407283,3.0
C100,lightgbm,full,O4,LGB_C03,0.42559586631188645,0.4833130756775391,3.0
C100,lightgbm,full,O5,LGB_C01,0.42149490335051004,0.4825421133340164,1.0
C100,lightgbm,full,O6,LGB_C01,0.5094441474894004,0.6299177902646224,1.0
C100,lightgbm,metadata_only,O1,LGB_C02,0.4493250100183281,0.5092128528505081,2.0
C100,lightgbm,metadata_only,O2,LGB_C01,0.44729817598180993,0.5050532401055873,1.0
C100,lightgbm,metadata_only,O3,LGB_C01,0.40684999834474067,0.44539380594019684,1.0
C100,lightgbm,metadata_only,O4,LGB_C01,0.4407040004459751,0.4930094882033489,1.0
C100,lightgbm,metadata_only,O5,LGB_C01,0.433192590602812,0.4930094882033489,1.0
C100,lightgbm,metadata_only,O6,LGB_C01,0.5269701598667555,0.6650414149862102,1.0
C100,lightgbm,weather_only,O1,LGB_C04,0.45579499275347324,0.516305884894417,4.0
C100,lightgbm,weather_only,O2,LGB_C02,0.4474228559775817,0.5115520594126342,2.0
C100,lightgbm,weather_only,O3,LGB_C03,0.4001952792462515,0.4269337724532144,3.0
C100,lightgbm,weather_only,O4,LGB_C03,0.4269569755393867,0.48643741687845266,3.0
C100,lightgbm,weather_only,O5,LGB_C03,0.42370779678762244,0.48643741687845266,3.0
C100,lightgbm,weather_only,O6,LGB_C01,0.5101280914746463,0.6238899576500986,1.0
C100,linear_shrinkage,full,O1,LIN_C04,0.4469737530700619,0.5057163265698498,4.0
C100,linear_shrinkage,full,O2,LIN_C02,0.44449367098723586,0.5064931389333134,2.0
C100,linear_shrinkage,full,O3,LIN_C01,0.40412550365911315,0.4384491306836275,1.0
C100,linear_shrinkage,full,O4,LIN_C01,0.4415211727397132,0.5001967930067293,1.0
C100,linear_shrinkage,full,O5,LIN_C04,0.4353461103145834,0.4950922345987139,4.0
C100,linear_shrinkage,full,O6,LIN_C04,0.524117963886139,0.6544918132446723,4.0
C100,linear_shrinkage,metadata_only,O1,LIN_C01,0.44932501004953956,0.5092128533759293,1.0
C100,linear_shrinkage,metadata_only,O2,LIN_C03,0.44729817650825554,0.5050532409612738,3.0
C100,linear_shrinkage,metadata_only,O3,LIN_C01,0.4068499984404846,0.44539380586017824,1.0
C100,linear_shrinkage,metadata_only,O4,LIN_C01,0.4407040003028908,0.4930094882905326,1.0
C100,linear_shrinkage,metadata_only,O5,LIN_C01,0.4331925906580388,0.4930094882905326,1.0
C100,linear_shrinkage,metadata_only,O6,LIN_C01,0.5269701597008454,0.6650414138863812,1.0
C100,linear_shrinkage,weather_only,O1,LIN_C04,0.44805282338428604,0.5057163103105752,4.0
C100,linear_shrinkage,weather_only,O2,LIN_C01,0.445638900983872,0.503494771498684,1.0
C100,linear_shrinkage,weather_only,O3,LIN_C03,0.40603345166972976,0.44480037513223813,3.0
C100,linear_shrinkage,weather_only,O4,LIN_C03,0.4430507784949887,0.49963893709642504,3.0
C100,linear_shrinkage,weather_only,O5,LIN_C04,0.4348948267088086,0.4951297790045533,4.0
C100,linear_shrinkage,weather_only,O6,LIN_C04,0.5241031062701288,0.6546129510452006,4.0
C101,catboost,full,O1,CAT_E12,0.43502837850324444,0.4835715491415304,12.0
C101,catboost,full,O2,CAT_E09,0.4285450992549054,0.48214813967197206,9.0
C101,catboost,full,O3,CAT_E10,0.3868353954335178,0.4220446928537159,10.0
C101,catboost,full,O4,CAT_E12,0.41871266519081624,0.46841847760073085,12.0
C101,catboost,full,O5,CAT_E11,0.4147521789039563,0.47450961613797676,11.0
C101,catboost,full,O6,CAT_E11,0.5046732874757606,0.626763309306914,11.0
C101,catboost,metadata_only,O1,CAT_E09,0.4493250099436032,0.5092128532426224,9.0
C101,catboost,metadata_only,O2,CAT_E02,0.44729817642904984,0.5050532407322396,2.0
C101,catboost,metadata_only,O3,CAT_E01,0.40684999846013686,0.44539380609840795,1.0
C101,catboost,metadata_only,O4,CAT_E01,0.44070400036476043,0.4930094881845526,1.0
C101,catboost,metadata_only,O5,CAT_E04,0.43319259060098875,0.4930094881560835,4.0
C101,catboost,metadata_only,O6,CAT_E04,0.5269701597654786,0.6650414143266108,4.0
C101,catboost,weather_only,O1,CAT_E09,0.43366370878859156,0.4855691391987615,9.0
C101,catboost,weather_only,O2,CAT_E09,0.4306676899469524,0.48640714822091974,9.0
C101,catboost,weather_only,O3,CAT_E11,0.3888621307390112,0.4236256220513001,11.0
C101,catboost,weather_only,O4,CAT_E09,0.4200780622719096,0.4736635679520749,9.0
C101,catboost,weather_only,O5,CAT_E07,0.41774975468524495,0.47357385502938937,7.0
C101,catboost,weather_only,O6,CAT_E05,0.5080575709898102,0.6268049302545171,5.0
C101,extra_trees,full,O1,ET_E10,0.4348106664976393,0.4870992130910456,10.0
C101,extra_trees,full,O2,ET_E02,0.43006559485748636,0.49147378723612173,2.0
C101,extra_trees,full,O3,ET_E03,0.39197168391469495,0.424314701543217,3.0
C101,extra_trees,full,O4,ET_E03,0.42477189004517474,0.47299849326805254,3.0
C101,extra_trees,full,O5,ET_E03,0.42159953137921424,0.47299849326805254,3.0
C101,extra_trees,full,O6,ET_E03,0.5077331604486274,0.6354033625324941,3.0
C101,extra_trees,metadata_only,O1,ET_E01,0.44932501004953695,0.5092128533759249,1.0
C101,extra_trees,metadata_only,O2,ET_E07,0.4472981765082533,0.505053240961276,7.0
C101,extra_trees,metadata_only,O3,ET_E03,0.40684999844048103,0.4453938058601741,3.0
C101,extra_trees,metadata_only,O4,ET_E03,0.44070400030288837,0.4930094882905317,3.0
C101,extra_trees,metadata_only,O5,ET_E03,0.43319259065803806,0.4930094882905317,3.0
C101,extra_trees,metadata_only,O6,ET_E11,0.5269701597008437,0.6650414138863774,11.0
C101,extra_trees,weather_only,O1,ET_E02,0.43395752182666264,0.4886063220655959,2.0
C101,extra_trees,weather_only,O2,ET_E02,0.4306257014583709,0.48414940590056565,2.0
C101,extra_trees,weather_only,O3,ET_E03,0.39243023455706566,0.4255116511706011,3.0
C101,extra_trees,weather_only,O4,ET_E12,0.4239553926150754,0.47579767344880186,12.0
C101,extra_trees,weather_only,O5,ET_E12,0.42392814593709954,0.47579767344880186,12.0
C101,extra_trees,weather_only,O6,ET_E08,0.5131765982433526,0.6384866237766316,8.0
C101,hist_gradient_boosting,full,O1,HGB_E08,0.4452286023181247,0.504489341991247,8.0
C101,hist_gradient_boosting,full,O2,HGB_E12,0.4411001383757774,0.4893566814928879,12.0
C101,hist_gradient_boosting,full,O3,HGB_E03,0.39696662840539515,0.4283070894279404,3.0
C101,hist_gradient_boosting,full,O4,HGB_E03,0.4253415696986618,0.48550948732467697,3.0
C101,hist_gradient_boosting,full,O5,HGB_E03,0.42406397177876226,0.48550948732467697,3.0
C101,hist_gradient_boosting,full,O6,HGB_E03,0.5100659354319511,0.6202140233029346,3.0
C101,hist_gradient_boosting,metadata_only,O1,HGB_E01,0.44932501006985187,0.5092128535057493,1.0
C101,hist_gradient_boosting,metadata_only,O2,HGB_E02,0.44729817640495334,0.5050532405505699,2.0
C101,hist_gradient_boosting,metadata_only,O3,HGB_E07,0.4068499984959806,0.4453938062218984,7.0
C101,hist_gradient_boosting,metadata_only,O4,HGB_E07,0.4407040003730735,0.4930094880471678,7.0
C101,hist_gradient_boosting,metadata_only,O5,HGB_E05,0.433192590635367,0.4930094880433918,5.0
C101,hist_gradient_boosting,metadata_only,O6,HGB_E05,0.5269701597320854,0.6650414141535939,5.0
C101,hist_gradient_boosting,weather_only,O1,HGB_E08,0.44402095654220886,0.4960533664735979,8.0
C101,hist_gradient_boosting,weather_only,O2,HGB_E05,0.4423530593308491,0.4875797279809787,5.0
C101,hist_gradient_boosting,weather_only,O3,HGB_E03,0.3983036362834334,0.43114557359329436,3.0
C101,hist_gradient_boosting,weather_only,O4,HGB_E03,0.425953475851057,0.48214379979461275,3.0
C101,hist_gradient_boosting,weather_only,O5,HGB_E03,0.42365736754194017,0.48214379979461275,3.0
C101,hist_gradient_boosting,weather_only,O6,HGB_E03,0.5091875152096298,0.6211614971683325,3.0
C101,lightgbm,full,O1,LGB_E06,0.4481690061141799,0.5010726694180302,6.0
C101,lightgbm,full,O2,LGB_E08,0.4374033322469691,0.4770596616545981,8.0
C101,lightgbm,full,O3,LGB_E04,0.39758139254836783,0.42583610774975095,4.0
C101,lightgbm,full,O4,LGB_E03,0.4258023084248401,0.4838750388496646,3.0
C101,lightgbm,full,O5,LGB_E07,0.42427516947159605,0.484560231802808,7.0
C101,lightgbm,full,O6,LGB_E10,0.509990213287145,0.6260789913672636,10.0
C101,lightgbm,metadata_only,O1,LGB_E09,0.44932500988157825,0.5092128528691071,9.0
C101,lightgbm,metadata_only,O2,LGB_E04,0.4472981760113752,0.5050532401969239,4.0
C101,lightgbm,metadata_only,O3,LGB_E04,0.4068499982939015,0.4453938059239943,4.0
C101,lightgbm,metadata_only,O4,LGB_E04,0.44070400029795426,0.4930094879253658,4.0
C101,lightgbm,metadata_only,O5,LGB_E04,0.4331925904269572,0.4930094879253658,4.0
C101,lightgbm,metadata_only,O6,LGB_E04,0.5269701597590472,0.6650414150407724,4.0
C101,lightgbm,weather_only,O1,LGB_E02,0.45030381363090527,0.5058808280998425,2.0
C101,lightgbm,weather_only,O2,LGB_E04,0.4401893929920992,0.49747323611898037,4.0
C101,lightgbm,weather_only,O3,LGB_E04,0.3980212327664467,0.4240202328617515,4.0
C101,lightgbm,weather_only,O4,LGB_E03,0.4247571641925622,0.4831612746803195,3.0
C101,lightgbm,weather_only,O5,LGB_E03,0.4265822719463222,0.4831612746803195,3.0
C101,lightgbm,weather_only,O6,LGB_E07,0.51212532772794,0.6319247061154288,7.0
C101,linear_shrinkage,full,O1,LIN_E10,0.4469737530700619,0.5057163265698498,10.0
C101,linear_shrinkage,full,O2,LIN_E03,0.44449367098723586,0.5064931389333134,3.0
C101,linear_shrinkage,full,O3,LIN_E01,0.4041175053781077,0.4383098199310647,1.0
C101,linear_shrinkage,full,O4,LIN_E12,0.44070400030289186,0.49300948829053304,12.0
C101,linear_shrinkage,full,O5,LIN_E12,0.4331925906580398,0.49300948829053304,12.0
C101,linear_shrinkage,full,O6,LIN_E11,0.5238605164360396,0.6569503321746013,11.0
C101,linear_shrinkage,metadata_only,O1,LIN_E01,0.44932501004953956,0.5092128533759293,1.0
C101,linear_shrinkage,metadata_only,O2,LIN_E04,0.44729817650825554,0.5050532409612738,4.0
C101,linear_shrinkage,metadata_only,O3,LIN_E01,0.4068499984404846,0.4453938058601782,1.0
C101,linear_shrinkage,metadata_only,O4,LIN_E01,0.4407040003028908,0.4930094882905326,1.0
C101,linear_shrinkage,metadata_only,O5,LIN_E01,0.4331925906580388,0.4930094882905326,1.0
C101,linear_shrinkage,metadata_only,O6,LIN_E01,0.5269701597008454,0.6650414138863812,1.0
C101,linear_shrinkage,weather_only,O1,LIN_E10,0.44805282338428604,0.5057163103105752,10.0
C101,linear_shrinkage,weather_only,O2,LIN_E01,0.445637811654987,0.5034910879447276,1.0
C101,linear_shrinkage,weather_only,O3,LIN_E05,0.4059116053193224,0.4458991269437649,5.0
C101,linear_shrinkage,weather_only,O4,LIN_E12,0.44070400030289186,0.49300948829053304,12.0
C101,linear_shrinkage,weather_only,O5,LIN_E12,0.4331925906580398,0.49300948829053304,12.0
C101,linear_shrinkage,weather_only,O6,LIN_E11,0.5238605164360396,0.6569503321746013,11.0
C110,catboost,full,O1,CAT_C03,0.43753307175872685,0.4885565833792852,3.0
C110,catboost,full,O2,CAT_C03,0.42958949934296364,0.4871327140120831,3.0
C110,catboost,full,O3,CAT_C03,0.386132074097649,0.4234371366208557,3.0
C110,catboost,full,O4,CAT_C04,0.4169263611802971,0.47650372867794955,4.0
C110,catboost,full,O5,CAT_C03,0.4150823250978169,0.47376623519613487,3.0
C110,catboost,full,O6,CAT_C03,0.5041739519158122,0.6240353187301251,3.0
C110,catboost,metadata_only,O1,CAT_C04,0.4493250099438882,0.5092128532422817,4.0
C110,catboost,metadata_only,O2,CAT_C04,0.44729817643549646,0.5050532407239452,4.0
C110,catboost,metadata_only,O3,CAT_C01,0.4068499984791809,0.4453938061523987,1.0
C110,catboost,metadata_only,O4,CAT_C01,0.4407040003883873,0.49300948815242623,1.0
C110,catboost,metadata_only,O5,CAT_C01,0.4331925906202813,0.49300948815242623,1.0
C110,catboost,metadata_only,O6,CAT_C03,0.5269701597847365,0.665041414362245,3.0
C110,catboost,weather_only,O1,CAT_C04,0.43674604849259796,0.48701142297095334,4.0
C110,catboost,weather_only,O2,CAT_C03,0.43162712929445196,0.49046122846130485,3.0
C110,catboost,weather_only,O3,CAT_C03,0.38807954093294716,0.4240574559084761,3.0
C110,catboost,weather_only,O4,CAT_C03,0.4202329044370019,0.4768227940257392,3.0
C110,catboost,weather_only,O5,CAT_C03,0.4190802959244115,0.4768227940257392,3.0
C110,catboost,weather_only,O6,CAT_C01,0.5081257417396906,0.6252663222276484,1.0
C110,extra_trees,full,O1,ET_C01,0.4325291891275313,0.48437737097015277,1.0
C110,extra_trees,full,O2,ET_C02,0.4296669219002829,0.4869355262372355,2.0
C110,extra_trees,full,O3,ET_C04,0.3941525917689863,0.4314832860095435,4.0
C110,extra_trees,full,O4,ET_C02,0.42706833092923685,0.4764164172386789,2.0
C110,extra_trees,full,O5,ET_C02,0.42545074404791605,0.4764164172386789,2.0
C110,extra_trees,full,O6,ET_C02,0.5111086524017392,0.6375610582736299,2.0
C110,extra_trees,metadata_only,O1,ET_C01,0.4493250100495369,0.5092128533759248,1.0
C110,extra_trees,metadata_only,O2,ET_C01,0.4472981765082542,0.5050532409612783,1.0
C110,extra_trees,metadata_only,O3,ET_C01,0.4068499984404818,0.44539380586017413,1.0
C110,extra_trees,metadata_only,O4,ET_C01,0.44070400030288925,0.4930094882905325,1.0
C110,extra_trees,metadata_only,O5,ET_C01,0.4331925906580381,0.4930094882905325,1.0
C110,extra_trees,metadata_only,O6,ET_C01,0.5269701597008457,0.6650414138863838,1.0
C110,extra_trees,weather_only,O1,ET_C01,0.4358594733817735,0.4908873341252666,1.0
C110,extra_trees,weather_only,O2,ET_C02,0.43068359192963523,0.48107371807456173,2.0
C110,extra_trees,weather_only,O3,ET_C04,0.39427437491932277,0.4293794753390014,4.0
C110,extra_trees,weather_only,O4,ET_C02,0.42497852466042346,0.4747760044425567,2.0
C110,extra_trees,weather_only,O5,ET_C04,0.42436911445698944,0.478467918173062,4.0
C110,extra_trees,weather_only,O6,ET_C04,0.5131231107245956,0.6364160802038706,4.0
C110,hist_gradient_boosting,full,O1,HGB_C03,0.45045918857765094,0.49590619146849696,3.0
C110,hist_gradient_boosting,full,O2,HGB_C03,0.44685056126605227,0.4937943733167841,3.0
C110,hist_gradient_boosting,full,O3,HGB_C01,0.40244672441064694,0.43339563766547906,1.0
C110,hist_gradient_boosting,full,O4,HGB_C01,0.42836261188416547,0.485674468152634,1.0
C110,hist_gradient_boosting,full,O5,HGB_C01,0.4251100369647087,0.485674468152634,1.0
C110,hist_gradient_boosting,full,O6,HGB_C01,0.5097391956747686,0.6199052059645627,1.0
C110,hist_gradient_boosting,metadata_only,O1,HGB_C01,0.4493250100831305,0.5092128534563201,1.0
C110,hist_gradient_boosting,metadata_only,O2,HGB_C01,0.4472981764151284,0.5050532405896566,1.0
C110,hist_gradient_boosting,metadata_only,O3,HGB_C04,0.4068499984993748,0.445393806241976,4.0
C110,hist_gradient_boosting,metadata_only,O4,HGB_C04,0.4407040003761531,0.49300948802714656,4.0
C110,hist_gradient_boosting,metadata_only,O5,HGB_C01,0.4331925906539786,0.4930094880678105,1.0
C110,hist_gradient_boosting,metadata_only,O6,HGB_C01,0.5269701597410306,0.665041414190203,1.0
C110,hist_gradient_boosting,weather_only,O1,HGB_C03,0.4492756015241483,0.5051831096353353,3.0
C110,hist_gradient_boosting,weather_only,O2,HGB_C04,0.44141646956156794,0.482923588530905,4.0
C110,hist_gradient_boosting,weather_only,O3,HGB_C01,0.4019394321972056,0.42980923188028486,1.0
C110,hist_gradient_boosting,weather_only,O4,HGB_C01,0.4285557301618084,0.4884244010513704,1.0
C110,hist_gradient_boosting,weather_only,O5,HGB_C01,0.4266940103220154,0.4884244010513704,1.0
C110,hist_gradient_boosting,weather_only,O6,HGB_C01,0.5112242763968285,0.6210243557782097,1.0
C110,lightgbm,full,O1,LGB_C01,0.4580247605629211,0.5121240411142263,1.0
C110,lightgbm,full,O2,LGB_C04,0.4462059117917608,0.4997790161866243,4.0
C110,lightgbm,full,O3,LGB_C03,0.4005543266770277,0.42520373154072616,3.0
C110,lightgbm,full,O4,LGB_C03,0.4255958663118859,0.4833130756775395,3.0
C110,lightgbm,full,O5,LGB_C01,0.4214949033505096,0.4825421133340168,1.0
